[Script Info]
; Script generated by Aegisub 2.1.8
; http://www.aegisub.org/
Title:YYeTs
Original Script:YYeTs
Synch Point:1
ScriptType: v4.00+
Collisions:Normal
Video File: Modern.Family.S04E03.HDTV.x264-LOL.DivX.avi
Video Aspect Ratio: 0
Video Zoom: 8
Video Position: 22228

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,方正黑体_GBK,20,&H00FFFFFF,&HF0000000,&H00000000,&H32000000,0,0,0,0,100,100,0,0,1,2,1,2,5,5,2,134

[Events]
Format: Layer, Start, End, Style, Name, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:00:06.24,0:00:07.49,*Default,NTP,0000,0000,0000,,拿那么多酸奶干什么
Dialogue: 0,0:00:07.49,0:00:10.26,*Default,NTP,0000,0000,0000,,嘘  德卡斯一直私自开我的储物柜
Dialogue: 0,0:00:10.26,0:00:12.41,*Default,NTP,0000,0000,0000,,但我想出了一个复仇计划
Dialogue: 0,0:00:12.41,0:00:14.68,*Default,NTP,0000,0000,0000,,不好意思  我其实没兴趣知道
Dialogue: 0,0:00:18.00,0:00:20.63,*Default,NTP,0000,0000,0000,,妈妈呢  噢  天呐  你穿的是什么
Dialogue: 0,0:00:20.63,0:00:21.69,*Default,NTP,0000,0000,0000,,你不会要走哥特路线吧
Dialogue: 0,0:00:21.69,0:00:23.29,*Default,NTP,0000,0000,0000,,你现在还抱着毛绒熊猫睡觉呢
Dialogue: 0,0:00:23.29,0:00:25.16,*Default,NTP,0000,0000,0000,,你滚去参加大学联谊会吧
Dialogue: 0,0:00:25.16,0:00:27.65,*Default,NTP,0000,0000,0000,,你那个小手术  还需要点什么东西吗
Dialogue: 0,0:00:27.65,0:00:29.77,*Default,NTP,0000,0000,0000,,我想来点冰激凌
Dialogue: 0,0:00:29.77,0:00:31.38,*Default,NTP,0000,0000,0000,,是吗  可我觉得...
Dialogue: 0,0:00:31.39,0:00:33.11,*Default,NTP,0000,0000,0000,,不好意思  到底是切你的输卵管
Dialogue: 0,0:00:33.11,0:00:34.53,*Default,NTP,0000,0000,0000,,还是切我的输精管
Dialogue: 0,0:00:34.53,0:00:36.07,*Default,NTP,0000,0000,0000,,-到时给你买个冰激凌  -谢谢
Dialogue: 0,0:00:36.08,0:00:38.86,*Default,NTP,0000,0000,0000,,-今天...-要切个东东
Dialogue: 0,0:00:38.86,0:00:40.97,*Default,NTP,0000,0000,0000,,我们讨论了有段日子了
Dialogue: 0,0:00:40.97,0:00:42.78,*Default,NTP,0000,0000,0000,,没错  没错  自从爸和歌洛莉亚
Dialogue: 0,0:00:42.78,0:00:43.57,*Default,NTP,0000,0000,0000,,不小心搞出个孩子
Dialogue: 0,0:00:43.57,0:00:45.15,*Default,NTP,0000,0000,0000,,我们不需要那种惊喜了
Dialogue: 0,0:00:45.15,0:00:45.75,*Default,NTP,0000,0000,0000,,而且  
Dialogue: 0,0:00:45.75,0:00:48.30,*Default,NTP,0000,0000,0000,,以后在闺房中也可以多一些"自由发射"
Dialogue: 0,0:00:48.30,0:00:50.61,*Default,NTP,0000,0000,0000,,因为不必再担心搞出个小生命出来
Dialogue: 0,0:00:50.61,0:00:51.53,*Default,NTP,0000,0000,0000,,更重要的是  
Dialogue: 0,0:00:51.53,0:00:53.82,*Default,NTP,0000,0000,0000,,那是我们五年计划的关键部分
Dialogue: 0,0:00:53.82,0:00:56.48,*Default,NTP,0000,0000,0000,,噢  五年计划  跟他们说说罗斯夫妇吧
Dialogue: 0,0:00:56.49,0:00:57.50,*Default,NTP,0000,0000,0000,,罗斯夫妇  好吧  
Dialogue: 0,0:00:57.50,0:01:00.61,*Default,NTP,0000,0000,0000,,罗斯夫妇是我们的老朋友
Dialogue: 0,0:01:00.61,0:01:02.27,*Default,NTP,0000,0000,0000,,他们生不了小孩
Dialogue: 0,0:01:02.27,0:01:04.34,*Default,NTP,0000,0000,0000,,-所以我们对他们有点... -嫉妒
Dialogue: 0,0:01:04.34,0:01:05.68,*Default,NTP,0000,0000,0000,,我们很爱我们的孩子
Dialogue: 0,0:01:05.68,0:01:07.75,*Default,NTP,0000,0000,0000,,但约翰和克丽希有时间旅行
Dialogue: 0,0:01:07.75,0:01:08.96,*Default,NTP,0000,0000,0000,,他们的皮肤长年是健康的棕色
Dialogue: 0,0:01:08.96,0:01:11.74,*Default,NTP,0000,0000,0000,,你看得出克丽希比我大8岁吗
Dialogue: 0,0:01:11.74,0:01:13.43,*Default,NTP,0000,0000,0000,,要我说  她比你年轻8岁还差不多
Dialogue: 0,0:01:13.43,0:01:15.31,*Default,NTP,0000,0000,0000,,她身上迸发出的青春火花...
Dialogue: 0,0:01:15.31,0:01:17.17,*Default,NTP,0000,0000,0000,,真是  瞧瞧我身边的这位  你以前也有的
Dialogue: 0,0:01:17.17,0:01:19.29,*Default,NTP,0000,0000,0000,,-你好像没...听到我说  -我要说的是
Dialogue: 0,0:01:19.29,0:01:21.21,*Default,NTP,0000,0000,0000,,只要我们不再造个新人
Dialogue: 0,0:01:21.21,0:01:23.31,*Default,NTP,0000,0000,0000,,5年后我们也可以享受那样的生活
Dialogue: 0,0:01:23.31,0:01:24.84,*Default,NTP,0000,0000,0000,,到时候卢克已经离家上大学了
Dialogue: 0,0:01:24.84,0:01:26.29,*Default,NTP,0000,0000,0000,,或者别的地方
Dialogue: 0,0:01:26.35,0:01:29.89,*Default,NTP,0000,0000,0000,,我今天其实是开开心心地去医生那儿的
Dialogue: 0,0:01:30.74,0:01:31.73,*Default,NTP,0000,0000,0000,,你终于来了 妈
Dialogue: 0,0:01:31.73,0:01:33.72,*Default,NTP,0000,0000,0000,,等等  你这是什么行头
Dialogue: 0,0:01:33.73,0:01:36.01,*Default,NTP,0000,0000,0000,,是受了你那位叫斯凯勒的朋友的影响吗
Dialogue: 0,0:01:36.01,0:01:37.89,*Default,NTP,0000,0000,0000,,她正努力改变形象
Dialogue: 0,0:01:37.90,0:01:38.86,*Default,NTP,0000,0000,0000,,顺便说下  挺有成效的
Dialogue: 0,0:01:38.86,0:01:40.74,*Default,NTP,0000,0000,0000,,你已经从呆瓜升级到呆鸭了
Dialogue: 0,0:01:38.86,0:01:41.45,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[Count Duckula是动画片《怪鸭历险记》]
Dialogue: 0,0:01:40.74,0:01:43.28,*Default,NTP,0000,0000,0000,,能聊聊我的衣服吗  我早就让你寄过来的
Dialogue: 0,0:01:43.28,0:01:44.58,*Default,NTP,0000,0000,0000,,我等会儿再说你的事  等一下
Dialogue: 0,0:01:44.58,0:01:46.32,*Default,NTP,0000,0000,0000,,我不喜欢那个斯凯勒
Dialogue: 0,0:01:46.32,0:01:47.91,*Default,NTP,0000,0000,0000,,你不必非得改变自己
Dialogue: 0,0:01:47.91,0:01:49.90,*Default,NTP,0000,0000,0000,,来迎合那些酷小孩
Dialogue: 0,0:01:49.90,0:01:52.55,*Default,NTP,0000,0000,0000,,她当然得变了  她实在是太土了
Dialogue: 0,0:01:52.55,0:01:54.22,*Default,NTP,0000,0000,0000,,她都分不清谁是酷小孩
Dialogue: 0,0:01:54.22,0:01:55.77,*Default,NTP,0000,0000,0000,,你难道不要忙着挂科吗
Dialogue: 0,0:01:55.77,0:01:57.37,*Default,NTP,0000,0000,0000,,你不需要去训练乌鸦吗[哥特风]
Dialogue: 0,0:01:57.38,0:02:00.55,*Default,NTP,0000,0000,0000,,听着  我这周强调了两遍衣服的事儿
Dialogue: 0,0:02:00.55,0:02:02.84,*Default,NTP,0000,0000,0000,,-我受不了了  -我明天会替你解决的
Dialogue: 0,0:02:02.84,0:02:04.83,*Default,NTP,0000,0000,0000,,但今天我要带你爸去见医生
Dialogue: 0,0:02:04.83,0:02:07.47,*Default,NTP,0000,0000,0000,,-他要做个屁股切除术  -什么
Dialogue: 0,0:02:07.47,0:02:09.96,*Default,NTP,0000,0000,0000,,-我耳朵很灵的  -你要切扁挑体吗
Dialogue: 0,0:02:09.96,0:02:12.18,*Default,NTP,0000,0000,0000,,我看我们家需要来个"笨蛋切除术"
Dialogue: 0,0:02:12.18,0:02:14.32,*Default,NTP,0000,0000,0000,,闭嘴  你总以为自己多...
