[Script Info]
; // 此字幕由Srt2Ass生成
; // 欢迎访问人人影视 http://www.YYeTs.com
Title:YYeTs
Original Script:YYeTs
Synch Point:1
ScriptType:v4.00+
Collisions:Normal

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,方正黑体_GBK,20,&H00FFFFFF,&HF0000000,&H00000000,&H32000000,0,0,0,0,100,100,0,0.00,1,2,1,2,5,5,2,134

[Events]
Format: Layer, Start, End, Style, Actor, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:00:03.38,0:00:05.76,*Default,NTP,0000,0000,0000,,拿好  這是中毒搶救中心的電話
Dialogue: 0,0:00:05.76,0:00:06.79,*Default,NTP,0000,0000,0000,,找卡羅就行了
Dialogue: 0,0:00:06.79,0:00:08.01,*Default,NTP,0000,0000,0000,,寶貝  我們沒問題的
Dialogue: 0,0:00:08.01,0:00:09.47,*Default,NTP,0000,0000,0000,,好好享受同學聚會去吧
Dialogue: 0,0:00:09.47,0:00:11.00,*Default,NTP,0000,0000,0000,,如果你能一起去的話就更好了
Dialogue: 0,0:00:11.00,0:00:12.51,*Default,NTP,0000,0000,0000,,真抱歉我去不了
Dialogue: 0,0:00:12.51,0:00:15.37,*Default,NTP,0000,0000,0000,,我不能錯過和杰同隊打保齡球的機會
Dialogue: 0,0:00:15.49,0:00:17.65,*Default,NTP,0000,0000,0000,,所以我才買了這雙極速滑翔鞋
Dialogue: 0,0:00:17.66,0:00:19.47,*Default,NTP,0000,0000,0000,,只要你穿法正確  這雙鞋能帶給你
Dialogue: 0,0:00:19.47,0:00:21.09,*Default,NTP,0000,0000,0000,,毫無阻力的滑行
Dialogue: 0,0:00:23.42,0:00:26.52,*Default,NTP,0000,0000,0000,,老實說  如果菲爾不去的話
Dialogue: 0,0:00:26.53,0:00:27.73,*Default,NTP,0000,0000,0000,,同學聚會才會更好玩
