[Script Info]
; // 此字幕由Srt2Ass生成
; // 欢迎访问人人影视 http://www.YYeTs.com
Title:YYeTs
Original Script:YYeTs
Synch Point:1
ScriptType:v4.00+
Collisions:Normal

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,方正黑体_GBK,20,&H00FFFFFF,&HF0000000,&H00000000,&H32000000,0,0,0,0,100,100,0,0.00,1,2,1,2,5,5,2,134

[Events]
Format: Layer, Start, End, Style, Actor, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:00:02.73,0:00:05.59,*Default,NTP,0000,0000,0000,,大门前家庭欢乐集会  麻溜的
Dialogue: 0,0:00:06.66,0:00:08.31,*Default,NTP,0000,0000,0000,,"麻溜的"意思就是马上
Dialogue: 0,0:00:08.33,0:00:09.84,*Default,NTP,0000,0000,0000,,怎么啦
Dialogue: 0,0:00:09.84,0:00:11.94,*Default,NTP,0000,0000,0000,,别理她  她一整天都心情不好
Dialogue: 0,0:00:11.94,0:00:13.16,*Default,NTP,0000,0000,0000,,卢克根本不在家
Dialogue: 0,0:00:13.29,0:00:14.33,*Default,NTP,0000,0000,0000,,我就在这儿呢
Dialogue: 0,0:00:14.95,0:00:16.01,*Default,NTP,0000,0000,0000,,你刚刚上哪儿去了
Dialogue: 0,0:00:16.01,0:00:17.95,*Default,NTP,0000,0000,0000,,这房子依然充满秘密啊
Dialogue: 0,0:00:17.95,0:00:20.07,*Default,NTP,0000,0000,0000,,你们应该很好奇我为什么叫你们过来
Dialogue: 0,0:00:20.07,0:00:21.83,*Default,NTP,0000,0000,0000,,-一点也不  -现在可以停止好奇
Dialogue: 0,0:00:21.83,0:00:22.93,*Default,NTP,0000,0000,0000,,我们不好奇
Dialogue: 0,0:00:22.93,0:00:25.21,*Default,NTP,0000,0000,0000,,拭目以待  这个奇观吧
Dialogue: 0,0:00:25.21,0:00:27.69,*Default,NTP,0000,0000,0000,,我的天呐  不是吧
Dialogue: 0,0:00:28.33,0:00:30.82,*Default,NTP,0000,0000,0000,,我卖了套房给独一无二的皮特·约翰逊
Dialogue: 0,0:00:30.82,0:00:32.18,*Default,NTP,0000,0000,0000,,世上只有一个皮特·约翰逊吗
Dialogue: 0,0:00:32.18,0:00:35.27,*Default,NTP,0000,0000,0000,,叫这名的加州顶级房车经销商就一个
Dialogue: 0,0:00:35.27,0:00:38.30,*Default,NTP,0000,0000,0000,,另有835个呢  要签下售车合同简直是噩梦
Dialogue: 0,0:00:38.42,0:00:40.04,*Default,NTP,0000,0000,0000,,所以这是要表达
Dialogue: 0,0:00:40.04,0:00:41.54,*Default,NTP,0000,0000,0000,,-感谢  -当然了
Dialogue: 0,0:00:41.54,0:00:42.54,*Default,NTP,0000,0000,0000,,他付佣金了是不是
Dialogue: 0,0:00:42.54,0:00:45.62,*Default,NTP,0000,0000,0000,,没错  他还说我随时都能把乔琳开出去
Dialogue: 0,0:00:45.94,0:00:47.19,*Default,NTP,0000,0000,0000,,没错  我给她起名字了
Dialogue: 0,0:00:47.19,0:00:49.90,*Default,NTP,0000,0000,0000,,我们开这小骚车去海岸转转吧
Dialogue: 0,0:00:49.90,0:00:52.33,*Default,NTP,0000,0000,0000,,-好耶  -太赞了  相当不错吧
Dialogue: 0,0:00:52.33,0:00:53.69,*Default,NTP,0000,0000,0000,,没错
Dialogue: 0,0:00:54.47,0:00:55.99,*Default,NTP,0000,0000,0000,,我可以预见接下来会怎样了
Dialogue: 0,0:00:55.99,0:00:58.82,*Default,NTP,0000,0000,0000,,今年夏天  你  我和孩子们
Dialogue: 0,0:00:58.82,0:01:00.93,*Default,NTP,0000,0000,0000,,黄石国家公园
Dialogue: 0,0:01:01.27,0:01:03.85,*Default,NTP,0000,0000,0000,,这还只是辆维罗纳  他还让我开阿玛菲款的呢
Dialogue: 0,0:01:03.98,0:01:05.29,*Default,NTP,0000,0000,0000,,阿玛菲呀  克莱尔
Dialogue: 0,0:01:05.29,0:01:07.57,*Default,NTP,0000,0000,0000,,那会让安布里亚像波特菲诺一样[意大利城市]
Dialogue: 0,0:01:07.57,0:01:09.34,*Default,NTP,0000,0000,0000,,他们不该称之为罗马帝国
Dialogue: 0,0:01:09.34,0:01:11.36,*Default,NTP,0000,0000,0000,,因为这是我们要做的事情
Dialogue: 0,0:01:11.59,0:01:13.03,*Default,NTP,0000,0000,0000,,我都听不懂你的意思了
Dialogue: 0,0:01:13.99,0:01:15.73,*Default,NTP,0000,0000,0000,,跟孩子们来一段10天的旅程
Dialogue: 0,0:01:15.73,0:01:17.28,*Default,NTP,0000,0000,0000,,"万万"不行
Dialogue: 0,0:01:15.73,0:01:18.89,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[Winnebago Industries--万尼伯格工业\N著名房车生产商]
Dialogue: 0,0:01:17.28,0:01:18.91,*Default,NTP,0000,0000,0000,,我超讨厌菲尔搞这些
Dialogue: 0,0:01:18.91,0:01:20.02,*Default,NTP,0000,0000,0000,,现在我只能唱黑脸
Dialogue: 0,0:01:20.02,0:01:22.69,*Default,NTP,0000,0000,0000,,介入其中  粉碎他的"美妙"主意
Dialogue: 0,0:01:22.69,0:01:25.34,*Default,NTP,0000,0000,0000,,我说了不行  把那玩意儿从我家里牵出去
Dialogue: 0,0:01:25.34,0:01:26.40,*Default,NTP,0000,0000,0000,,好吧
Dialogue: 0,0:01:26.87,0:01:27.91,*Default,NTP,0000,0000,0000,,走吧  乔琳
Dialogue: 0,0:01:29.89,0:01:31.38,*Default,NTP,0000,0000,0000,,好在  这一次
Dialogue: 0,0:01:31.38,0:01:32.84,*Default,NTP,0000,0000,0000,,我不用再特意扫他的兴了
Dialogue: 0,0:01:32.84,0:01:35.35,*Default,NTP,0000,0000,0000,,因为只要上海岸边小转一圈
Dialogue: 0,0:01:35.35,0:01:37.92,*Default,NTP,0000,0000,0000,,菲尔就会看到我每天都要面对的
Dialogue: 0,0:01:38.23,0:01:39.92,*Default,NTP,0000,0000,0000,,孩子们一被关进车里
Dialogue: 0,0:01:39.92,0:01:42.52,*Default,NTP,0000,0000,0000,,就会闹得天翻地覆
Dialogue: 0,0:01:42.52,0:01:45.14,*Default,NTP,0000,0000,0000,,犹如被解锁出笼的海怪
Dialogue: 0,0:01:46.18,0:01:47.95,*Default,NTP,0000,0000,0000,,我其实非常非常爱我的孩子们
Dialogue: 0,0:02:00.42,0:02:02.31,*Default,NTP,0000,0000,0000,,-你戳疼我了  -是啊  我知道  宝贝
Dialogue: 0,0:02:02.31,0:02:03.82,*Default,NTP,0000,0000,0000,,但如果我不把发夹弄好
Dialogue: 0,0:02:03.82,0:02:05.75,*Default,NTP,0000,0000,0000,,你的发髻就会在表演时散下来
Dialogue: 0,0:02:05.75,0:02:06.68,*Default,NTP,0000,0000,0000,,那样就会影响你的发挥
Dialogue: 0,0:02:06.68,0:02:08.12,*Default,NTP,0000,0000,0000,,好吧  来试看看
Dialogue: 0,0:02:08.62,0:02:09.95,*Default,NTP,0000,0000,0000,,好了
Dialogue: 0,0:02:10.11,0:02:11.17,*Default,NTP,0000,0000,0000,,跳
Dialogue: 0,0:02:11.22,0:02:12.49,*Default,NTP,0000,0000,0000,,很好  转圈
Dialogue: 0,0:02:13.10,0:02:14.28,*Default,NTP,0000,0000,0000,,来个碧昂斯的动作
Dialogue: 0,0:02:16.12,0:02:17.50,*Default,NTP,0000,0000,0000,,好了  我只能帮到这里了  
Dialogue: 0,0:02:17.50,0:02:18.34,*Default,NTP,0000,0000,0000,,接下来靠你自己了
Dialogue: 0,0:02:18.34,0:02:19.79,*Default,NTP,0000,0000,0000,,我们家里出了个体操运动员
Dialogue: 0,0:02:19.79,0:02:21.54,*Default,NTP,0000,0000,0000,,没错  莉莉去上体操班
Dialogue: 0,0:02:21.54,0:02:22.54,*Default,NTP,0000,0000,0000,,在短短一年内
Dialogue: 0,0:02:22.54,0:02:24.27,*Default,NTP,0000,0000,0000,,我已见证了她从一个
Dialogue: 0,0:02:24.27,0:02:25.50,*Default,NTP,0000,0000,0000,,完全不会翻跟斗的小姑娘
Dialogue: 0,0:02:25.50,0:02:27.73,*Default,NTP,0000,0000,0000,,进步到现在  算是会了吧
Dialogue: 0,0:02:28.08,0:02:30.08,*Default,NTP,0000,0000,0000,,是啊  以那标准来看  我们家里还有
Dialogue: 0,0:02:30.08,0:02:32.48,*Default,NTP,0000,0000,0000,,柔道黑段  艺术天才  和首席芭蕾演员呢 
Dialogue: 0,0:02:32.49,0:02:33.59,*Default,NTP,0000,0000,0000,,但我们家里缺少
Dialogue: 0,0:02:33.59,0:02:35.24,*Default,NTP,0000,0000,0000,,两位慈爱  支持的父亲
Dialogue: 0,0:02:35.24,0:02:36.66,*Default,NTP,0000,0000,0000,,我只是想强调她才5岁  明白嘛
Dialogue: 0,0:02:36.66,0:02:38.22,*Default,NTP,0000,0000,0000,,你老是提醒她这点
